timestamp,open,high,low,close,volume,delta,delta_pct,cvd,whale_buy_pct,whale_sell_pct,rejection_bot,rejection_top,candle_type
2025-04-06 20:00:00,79614.34,79890.16,79330.68,79369.34,51392021.3407,-3771054.9996,-0.0734,-1563634783.4335,0.3565,0.4005,0.1978,0.2073,Continuação
2025-04-06 20:30:00,79369.35,79537.49,78539.44,78867.99,129056512.9123,-18205750.1895,-0.1411,-1581840533.623,0.3134,0.4429,0.205,0.1028,Continuação
2025-04-06 21:00:00,78867.99,79681.81,78720.0,79160.0,63467131.5548,5135880.8311,0.0809,-1576704652.7918,0.4058,0.3389,0.1285,0.2758,Continuação
2025-04-06 21:30:00,79160.0,79400.0,78899.9,78950.61,42853304.0801,-828627.9776,-0.0193,-1577533280.7695,0.3584,0.3961,0.2105,0.1214,Continuação
2025-04-06 22:00:00,78950.61,79130.44,78200.89,79071.99,193727867.4689,-5054126.5445,-0.0261,-1582587407.314,0.3428,0.3748,0.049,0.2344,Continuação
2025-04-06 22:30:00,79071.99,79071.99,77800.0,78063.66,138031161.6306,-46509083.7646,-0.3369,-1629096491.0786,0.235,0.5296,0.5664,0.177,Continuação
2025-04-06 23:00:00,78063.67,78199.99,77153.83,77429.39,182978399.8934,-25572277.622,-0.1398,-1654668768.7006,0.3214,0.4167,0.317,0.0982,Continuação
2025-04-06 23:30:00,77428.17,78709.16,77355.79,78430.0,123390039.3125,10618943.014,0.0861,-1644049825.6866,0.4088,0.3286,0.1696,0.2675,Continuação
2025-04-07 00:00:00,78430.0,78520.0,77419.9,78319.99,135606372.2446,6415807.164,0.0473,-1637634018.5226,0.4169,0.3669,0.1454,0.1758,Continuação
2025-04-07 00:30:00,78320.0,78391.31,77615.41,78327.87,70748513.4286,1455772.1846,0.0206,-1636178246.3381,0.4031,0.3883,0.1552,0.2717,Continuação
2025-04-07 01:00:00,78327.86,79347.46,78318.0,79039.15,98722519.0844,9744076.6195,0.0987,-1626434169.7186,0.419,0.3201,0.16,0.2858,Continuação
2025-04-07 01:30:00,79039.15,79229.11,78624.0,79142.01,61068320.637,-4017727.3429,-0.0658,-1630451897.0615,0.3607,0.4237,0.1353,0.1946,Continuação
2025-04-07 02:00:00,79142.01,79220.0,78586.0,78635.67,46065575.4131,-7770066.1974,-0.1687,-1638221963.2588,0.3056,0.466,0.2552,0.2724,Continuação
2025-04-07 02:30:00,78635.67,78860.0,78392.15,78447.42,49145706.4433,-5398907.2497,-0.1099,-1643620870.5085,0.3364,0.4505,0.3079,0.1641,Continuação
2025-04-07 03:00:00,78447.42,78507.81,78056.0,78339.9,56552340.1107,1158888.5599,0.0205,-1642461981.9486,0.3996,0.3699,0.1545,0.2018,Continuação
2025-04-07 03:30:00,78339.9,78348.63,77354.0,77707.77,133087247.0565,-996779.7455,-0.0075,-1643458761.6941,0.405,0.3814,0.3826,0.0261,Continuação
2025-04-07 04:00:00,77707.78,77984.0,77000.0,77432.01,108571615.1691,-9256897.2626,-0.0853,-1652715658.9567,0.344,0.4283,0.2508,0.2092,Continuação
2025-04-07 04:30:00,77432.01,77539.16,76666.0,76989.92,127735107.0527,-23825183.2241,-0.1865,-1676540842.1809,0.3006,0.4836,0.4326,0.032,Continuação
2025-04-07 05:00:00,76989.92,77500.0,76666.01,77200.01,112750365.3073,13302970.1034,0.118,-1663237872.0775,0.4259,0.3404,0.1495,0.3292,Continuação
2025-04-07 05:30:00,77200.0,77380.0,76764.23,76942.82,62387607.2023,-7906245.8565,-0.1267,-1671144117.9341,0.3268,0.4814,0.545,0.0883,Continuação
2025-04-07 06:00:00,76942.82,77299.99,75700.17,75817.99,197110492.0765,-41071543.4229,-0.2084,-1712215661.357,0.2959,0.4617,0.3579,0.1248,Continuação
2025-04-07 06:30:00,75817.99,75885.53,74555.0,74810.01,500872986.9369,-58673568.8778,-0.1171,-1770889230.2348,0.326,0.4001,0.1846,0.1054,Continuação
2025-04-07 07:00:00,74810.0,75372.96,74508.0,75070.74,236902098.5621,24429041.7629,0.1031,-1746460188.4719,0.4499,0.3579,0.1874,0.1921,Fundo (Reversão Alta)
2025-04-07 07:30:00,75070.73,75491.06,74871.01,75126.01,90019915.1129,9635288.8577,0.107,-1736824899.6142,0.4647,0.3627,0.3115,0.0905,Continuação
2025-04-07 08:00:00,75126.01,76485.92,75085.74,76280.0,169140900.0123,44441918.1678,0.2628,-1692382981.4464,0.5118,0.2591,0.1185,0.3258,Continuação
2025-04-07 08:30:00,76280.0,76843.47,76065.52,76266.89,127359035.4682,12256845.766,0.0962,-1680126135.6804,0.4354,0.3352,0.1491,0.2148,Continuação
2025-04-07 09:00:00,76266.88,76530.51,75744.08,76251.67,72731195.3469,-5857608.6161,-0.0805,-1685983744.2965,0.3743,0.4547,0.2186,0.1438,Continuação
2025-04-07 09:30:00,76251.66,76792.0,76182.23,76274.56,84460130.138,13012345.7661,0.1541,-1672971398.5304,0.5007,0.3529,0.1767,0.2238,Continuação
2025-04-07 10:00:00,76274.55,77577.88,76143.82,77241.09,119510663.4878,17441076.8032,0.1459,-1655530321.7273,0.4788,0.3483,0.1215,0.3121,Continuação
